DATOS,PAÍS,ODS,INDICADOR ODS,TIPO DE FUENTE,FUENTE,MÉTODO DE RECOLECCIÓN,OBJETIVO DE LOS DATOS,LEGISLACIÓN RECOLECCIÓN,LEGISLACIÓN CONFIDENCIALIDAD,LEGISLACIÓN RESTRICCIÓN DE COMERCIALIZACIÓN,VARIABLES,INFORMACIÓN GENERADA,DESAGREGACIÓN GEOGRÁFICA,DISPONIBLE EN LÍNEA,FORMATO,DISPONIBLE EN,FECHA DE CONSULTA,"PERIODICIDAD DE 
 DIFUSIÓN",ÚLTIMA PUBLICACIÓN,CATEGORIAS USUARIOS,USUARIOS DE LA INFORMACIÓN,OBSERVACIONES,CONSULTADO EN
PROGRAMAS DEL FONDO NACIONAL PARA EL FOMENTO A LAS ARTESANÍAS 2014,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,"Presentar datos del 2014 de los Programas del Fondo Nacional para el Fomento a las Artesanías, los cuales apoyan la actividad artesanal y ayudan a mejorar los ingresos de las y los artesanos mexicanos capacitándolos en la elaboración y venta de sus artesanías.",,,,Entidad*Minucipio*Localidad*Rango de edad*Nombre o tipo de beneficio*Beneficiarios*Número de apoyos*Importe de apoyos,Entidad*Minucipio*Localidad*Rango de edad*Nombre o tipo de beneficio*Beneficiarios*Número de apoyos*Importe de apoyos,LOCAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/programas-del-fondo-nacional-para-el-fomento-a-las-artesanias-2014,11/09/2016,NO ESTABLECIDO,dic.-14,,,,http://catalogo.datos.gob.mx/dataset/programas-del-fondo-nacional-para-el-fomento-a-las-artesanias-2014
PROGRAMA 3 X 1 PARA MIGRANTES 2014,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,"Presentar datos del ejercicio fiscal 2014 del Programa 3 x 1, que multiplica la inversión de las y los mexicanos que viven en el extranjero, quienes contribuyen económicamente a la realización de acciones, buscando el desarrollo y un mejor nivel de vida de los habitantes de sus comunidades de origen.",,,,Entidad*Minucipio*Localidad*Rango de edad*Nombre o tipo de beneficio*Beneficiarios*Número de apoyos*Importe de apoyos,Entidad*Minucipio*Localidad*Rango de edad*Nombre o tipo de beneficio*Beneficiarios*Número de apoyos*Importe de apoyos,LOCAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/programa-3-x-1-para-migrantes-2014,11/09/2016,NO ESTABLECIDO,dic.-14,,,,http://catalogo.datos.gob.mx/dataset/programa-3-x-1-para-migrantes-2014
PROGRAMA 3 X 1 PARA MIGRANTES 2013,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,"Presentar datos del ejercicio fiscal 2013 del Programa 3 x 1, que multiplica la inversión de las y los mexicanos que viven en el extranjero, quienes contribuyen económicamente a la realización de acciones, buscando el desarrollo y un mejor nivel de vida de los habitantes de sus comunidades de origen.",,,,Entidad*Minucipio*Localidad*Rango de edad*Nombre o tipo de beneficio*Beneficiarios*Número de apoyos*Importe de apoyos,Entidad*Minucipio*Localidad*Rango de edad*Nombre o tipo de beneficio*Beneficiarios*Número de apoyos*Importe de apoyos,LOCAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/programa-3-x-1-para-migrantes-2013,11/09/2016,NO ESTABLECIDO,dic.-13,,,,http://catalogo.datos.gob.mx/dataset/programa-3-x-1-para-migrantes-2013
PROYECTOS PRODUCTIVOS DE LA POBLACIÓN RURAL,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,"Presentar datos sobre este programa que apoya proyectos productivos, sustentables económica y ambientalmente, de la población rural cuyos ingresos están por debajo de la línea de bienestar, mediante la incorporación y desarrollo de capacidades productivas y técnicas.",,,,,,,SI,CSV,http://catalogo.datos.gob.mx/dataset/proyectos-productivos-de-la-poblacion-rural/resource/c8961b70-30c3-44d8-8f6c-d5c5cbfc656d,11/09/2016,NO ESTABLECIDO,2014,,,,http://catalogo.datos.gob.mx/dataset/proyectos-productivos-de-la-poblacion-rural/resource/c8961b70-30c3-44d8-8f6c-d5c5cbfc656d
PADRÓN DE BENEFICIARIOS DE LA SEDESOL DEL PRIMER TRIMESTRE DEL 2016,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Registrar y presentar los padrones de Beneficiarios de los programas sociales de la SEDESOL establecidos en el Decreto del Presupuesto de Egresos de la Federación.,,,,,,,SI,CSV,http://catalogo.datos.gob.mx/dataset/padron-de-beneficiarios-de-la-sedesol-del-primer-trimestre-del-2016,11/09/2016,NO ESTABLECIDO,feb.-16,,,,http://catalogo.datos.gob.mx/dataset/padron-de-beneficiarios-de-la-sedesol-del-primer-trimestre-del-2016
PADRÓN DE BENEFICIARIOS DE LA SEDESOL DEL CUARTO TRIMESTRE DEL 2015,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Registrar y presentar los padrones de Beneficiarios de los programas sociales de la SEDESOL establecidos en el Decreto del Presupuesto de Egresos de la Federación.,,,,,,,SI,CSV,http://catalogo.datos.gob.mx/dataset/padron-de-beneficiarios-de-la-sedesol-del-cuarto-trimestre-del-2015,11/09/2016,NO ESTABLECIDO,dic.-15,,,,http://catalogo.datos.gob.mx/dataset/padron-de-beneficiarios-de-la-sedesol-del-cuarto-trimestre-del-2015
PADRÓN DE BENEFICIARIOS DE LA SEDESOL DEL TERCER TRIMESTRE DEL 2015,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Registrar y presentar los padrones de Beneficiarios de los programas sociales de la SEDESOL establecidos en el Decreto del Presupuesto de Egresos de la Federación.,,,,,,,SI,CSV,http://catalogo.datos.gob.mx/dataset/padron-de-beneficiarios-de-la-sedesol-del-tercer-trimestre-de-2015,11/09/2016,NO ESTABLECIDO,sep-15,,,,http://catalogo.datos.gob.mx/dataset/padron-de-beneficiarios-de-la-sedesol-del-tercer-trimestre-de-2015
ASIGNACIÓN DE RECURSOS DEL FONDO DE APORTACIONES PARA LA INFRAESTRUCTURA SOCIAL (FAIS) PARA EL EJERCICIO FISCAL CORRESPONDIENTE,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,"Mostrar la distribución monetaria del Fondo de Aportaciones para la Infraestructura Social correspondiente a cada Entidad Federativa, calculado con información del Presupuesto de Egresos de la Federación.",,,,Clave*Entidad*FISE*FISM*FAIS,"Distribución monetaria del Fondo de Aportaciones para la Infraestructura Social correspondiente a cada Entidad Federativa, calculado con información del Presupuesto de Egresos de la Federación",ESTATAL,SI,XLSX,http://catalogo.datos.gob.mx/dataset/asignacion-de-recursos-del-fondo-de-aportaciones-para-la-infraestructura-social-fais-para-el-ej/resource/d50d66d6-4831-4658-a2e0-041d848fed7a,11/09/2016,NO ESTABLECIDO,2015,,,,http://catalogo.datos.gob.mx/dataset/asignacion-de-recursos-del-fondo-de-aportaciones-para-la-infraestructura-social-fais-para-el-ej/resource/d50d66d6-4831-4658-a2e0-041d848fed7a
PROPORCIÓN DE LA POBLACIÓN CON ACCESO A LA SEGURIDAD SOCIAL,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la proporción de la población con acceso a la seguridad social.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/1302c716-eede-4719-8a93-bf2812607f1a,11/09/2016,BIANUAL,2012,,,El método de recolección no es confirmado. Aclarar el tema de última publicación y última actualización,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/1302c716-eede-4719-8a93-bf2812607f1a
PROPORCIÓN DE LA POBLACIÓN EN POBREZA CON ACCESO A LA SEGURIDAD SOCIAL,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la proporción de la población en porbreza con acceso a la seguridad social.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/8ae5d7ed-c3ef-40fb-85df-4b2253a0d635,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/8ae5d7ed-c3ef-40fb-85df-4b2253a0d635
PROPORCIÓN DE ADULTOS MAYORES QUE RECIBE UNA PENSIÓN (65 AÑOS Y MÁS),MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar el porcentaje de la población de adultos mayores (65 años y más) que reciben una pensión a nivel nacional.,,,,Año*Total Nacional* Hombre*Mujer*Personas que hablan alguna lengua indígena*Personas con*discapacidad*Madres jefas de familia,Población de adultos mayores (65 años y más) que reciben una pensión a nivel nacional,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/f8c9bf65-99c1-4c7a-aec4-4e275b1fa0db,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/f8c9bf65-99c1-4c7a-aec4-4e275b1fa0db
PROPORCIÓN DE POBRES QUE RECIBEN SUBSIDIOS (PROSPERA),MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Mostrar el porcentaje de la población en situación de pobreza que recibe subsidios de algún programa social a nivel nacional.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Porcentaje de la población en situación de pobreza que recibe subsidios de algún programa social a nivel nacional,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/8e26a08e-0eae-4ca9-8ef7-3a9f6744634d,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/8e26a08e-0eae-4ca9-8ef7-3a9f6744634d
PROPORCIÓN DE POBLACIÓN/HOGARES CON ACCESO A LOS SERVICIOS BÁSICOS DE LA VIVIENDA,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Mostrar el porcentaje de hogares que tienen acceso a los servicios básicos en la vivienda a nivel nacional.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Porcentaje de hogares que tienen acceso a los servicios básicos en la vivienda a nivel nacional,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/871df817-7af9-437f-a135-f1d91e291af6,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/871df817-7af9-437f-a135-f1d91e291af6
BRECHAS DE INGRESO POR TRABAJO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la diferencia entre los ingresos laborales promedio entre los hombres y las mujeres.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Diferencia entre los ingresos laborales promedio entre los hombres y las mujeres,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/eac76ae9-8bc0-4d1d-8eac-17f5a5ae8d06,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/eac76ae9-8bc0-4d1d-8eac-17f5a5ae8d06
ÍNDICE DE PALMA (RAZÓN DE INGRESOS ENTRE EL 10% MÁS RICO Y EL 40% MÁS POBRE),MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Realizar comparación del ingreso del 10% más rico de la población y el 40% más pobre a nivel nacional.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Comparación del ingreso del 10% más rico de la población y el 40% más pobre a nivel nacional,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/e77333e8-7021-420d-84bb-a8ca659b03e2,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/e77333e8-7021-420d-84bb-a8ca659b03e2
PROPORCIÓN DE LA POBLACIÓN QUE VIVE DEBAJO DEL 50% DEL INGRESO MEDIO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar porcentaje de la población que vive debajo del 50% del ingreso medio a nivel nacional.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Porcentaje de la población que vive debajo del 50% del ingreso medio a nivel nacional,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/06582f70-2467-4d0f-b4cf-da1fb037d4df,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/06582f70-2467-4d0f-b4cf-da1fb037d4df
PROPORCIÓN DE LA POBLACIÓN CON ACCESO A LA SEGURIDAD SOCIAL POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar el porcentaje de la población con acceso a la seguridad social por entidad federativa.,,,,Año*Total nacional*Hombre*Mujer*Población menor a 18 años*Población mayor a 65 años*Personas que hablan alguna lengua indígena*Personas con discapacidad*Madres jefas de familia,Porcentaje de la población con acceso a la seguridad social por entidad federativa,NACIONAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/9d88017a-3c1e-4b81-a139-ff62019b8d41,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/9d88017a-3c1e-4b81-a139-ff62019b8d41
PROPORCIÓN DE LA POBLACIÓN EN POBREZA CON ACCESO A LA SEGURIDAD SOCIAL POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la proporción de la población con acceso a la seguridad social por estado.,,,,Entidad*Población*Año,Proporción de la población con acceso a la seguridad social por estado,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/98712d35-c964-46d8-9dec-13cf20d5a77e,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/98712d35-c964-46d8-9dec-13cf20d5a77e
PROPORCIÓN DE ADULTOS MAYORES QUE RECIBE UNA PENSIÓN (65 AÑOS Y MÁS) POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar el porcentaje de la población de adultos mayores (65 años y más) que reciben una pensión por estado.,,,,Entidad*Población*Año,Porcentaje de la población de adultos mayores (65 años y más) que reciben una pensión por estado,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/ea3d2c05-a3b4-468c-abbc-b323bde332fb,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/ea3d2c05-a3b4-468c-abbc-b323bde332fb
PROPORCIÓN DE POBRES QUE RECIBEN SUBSIDIOS (PROSPERA),MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Mostrar el porcentaje de la población en situación de pobreza que recibe subsidios de algún programa social por estado.,,,,Entidad*Población*Año,Porcentaje de la población en situación de pobreza que recibe subsidios de algún programa social por estado,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/5765e01b-93b7-49ac-8c3d-661d3a16b0ab,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/5765e01b-93b7-49ac-8c3d-661d3a16b0ab
PROPORCIÓN DE POBLACIÓN/HOGARES CON ACCESO A LOS SERVICIOS BÁSICOS DE LA VIVIENDA,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Mostrar el porcentaje de hogares que tienen acceso a los servicios básicos en la vivienda por estado.,,,,Entidad*Población*Año,Porcentaje de hogares que tienen acceso a los servicios básicos en la vivienda por estado.,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/8ffcd10d-294f-4454-9977-0bd57ea34eb1,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/8ffcd10d-294f-4454-9977-0bd57ea34eb1
BRECHAS DE INGRESO POR TRABAJO POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar la diferencia entre los ingresos laborales promedio entre los hombres y las mujeres por estado.,,,,Entidad*Población*Año,Diferencia entre los ingresos laborales promedio entre los hombres y las mujeres por estado,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/f13eed05-6944-459f-af3c-d110d675739c,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/f13eed05-6944-459f-af3c-d110d675739c
ÍNDICE DE PALMA (RAZÓN DE INGRESOS ENTRE EL 10% MÁS RICO Y EL 40% MÁS POBRE) POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Realizar comparación del ingreso del 10% más rico de la población y el 40% más pobre por estado.,,,,Entidad*Población*Año,Comparación del ingreso del 10% más rico de la población y el 40% más pobre por estado,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/09188004-1bf9-4024-bf4a-8360227b2c77,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/09188004-1bf9-4024-bf4a-8360227b2c77
PROPORCIÓN DE LA POBLACIÓN QUE VIVE DEBAJO DEL 50% DEL INGRESO MEDIO POR ESTADO,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,SECRETARÍA DE DESARROLLO SOCIAL (SEDESOL),REGISTRO ADMINISTRATIVO,Presentar porcentaje de la población que vive debajo del 50% del ingreso medio por estado.,,,,Entidad*Población*Año,Porcentaje de la población que vive debajo del 50% del ingreso medio por estado,ESTATAL,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/17634585-79b9-4b8e-a59d-b522fd907ee8,11/09/2016,BIANUAL,2012,,,,http://catalogo.datos.gob.mx/dataset/indicadores-de-inclusion-social/resource/17634585-79b9-4b8e-a59d-b522fd907ee8
KILÓMETROS DE TRANSPORTE PÚBLICO MASIVO POR PERSONA,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Presentar información sobre el número de kilómetros de transporte público masivo por persona.,,,,,,,SI,JSON*KML*SHP,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/e7d7fb65-9ff4-4413-ae5b-d9de78d3ed13,11/09/2016,NO ESTABLECIDO,NA,,,,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/e7d7fb65-9ff4-4413-ae5b-d9de78d3ed13
PROPORCIÓN DE LA POBLACIÓN URBANA QUE HABITA VIVIENDAS PRECARIAS,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Presentar infrmación sobre la proporción de la población urbana que habita en viviendas precarias.,,,,,,,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/71f40b1c-ec1d-40fe-9b1a-88cb4521732c,11/09/2016,NO ESTABLECIDO,NA,,,,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/71f40b1c-ec1d-40fe-9b1a-88cb4521732c
TIEMPO ESTIMADO DE VIAJE POR DESPLAZAMIENTO UTILIZANDO CUALQUIER FORMA DE TRANSPORTE,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Registrar y mostrar información sobre el tiempo estimado de viaje por despalzamiento utilizando cualquier forma de transporte.,,,,,,,SI,CSV,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/b4bfbc24-288a-4388-a73c-a21e0659ac5f,11/09/2016,NO ESTABLECIDO,NA,,,,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/b4bfbc24-288a-4388-a73c-a21e0659ac5f
PORCENTAJE DE LA POBLACIÓN CON ACCESO A PARADAS DE TRANSPORTE PÚBLICO A 800m DE DISTANCIA,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,"SECRETARÍA DE DESARROLLO AGRARIO, RURAL Y URBANO (SEDATU)",REGISTRO ADMINISTRATIVO,Registrar y mostrar información sobre el porcentaje de la población con acceso a paradas de transporte público a 800m de distancia.,,,,,,,SI,JSON*KML*SHP,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/0f5ab632-3a9b-4228-8aa0-9f38f2f73e3e,11/09/2016,NO ESTABLECIDO,NA,,,,http://catalogo.datos.gob.mx/dataset/indicadores-urbanos/resource/0f5ab632-3a9b-4228-8aa0-9f38f2f73e3e
NÚMERO DE MUERTOS 2000-2010 POR FENÓMENOS PERTURBADORES,MÉXICO,11 CIUDADES Y COMUNIDADES SOSTENIBLES,,SECTOR PÚBLICO,SECRETARÍA DE GOBERNACIÓN (SEGOB),REGISTRO ADMINISTRATIVO,"Reporta con detalle la información de los recursos entregados para Programas del Gobierno Federal a través de la CONAFOR, con desglose de estado y categorías. La actualización de avances para el ejercicio vigente se realiza semanalmente.",,,,,,,SI,SHAPE,http://catalogo.datos.gob.mx/dataset/numero-de-muertos-2000-2010-por-fenomenos-perturbadores,11/09/2016,ANUAL,2010,,,,http://catalogo.datos.gob.mx/dataset/numero-de-muertos-2000-2010-por-fenomenos-perturbadores
